lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,date,epiweek
53403.77343718358,59541.27548150565,66631.02021159272,77809.83898517065,87974.33331006252,94755.7697048526,98035.1892623841,99037.1230791821,99523.41021405296,2022-01-29,2022-01-02
64.66902592061147,144.62566517102823,361.2256774309409,1589.354563814257,7268.274085119417,25751.428549949727,56232.925091196266,74379.99538198265,86039.81738469936,2022-01-15,2022-01-09
54.953266222590216,125.50817710890584,321.0827186195736,1467.373315388533,6958.290742907932,25297.111623724548,55911.99610005492,74192.48917242009,85940.00206672924,2022-01-22,2022-01-09
56.99755181645456,130.66792375786412,335.4560606705345,1537.709155195408,7270.552799972446,26125.690789729364,56884.29616616015,74913.00346388266,86382.8406747638,2022-01-29,2022-01-09
59.27200551960855,136.3556474926036,351.1603175149885,1613.4554506767156,7599.778116225661,26972.574964120853,57847.391366276264,75616.24596871242,86811.35945353901,2022-02-05,2022-01-09
96903.52989783762,97476.22936175246,98053.15551140616,98822.36282436301,99409.25289551995,99754.57866509644,99910.34599878725,99956.59695666816,99978.82684610247,2022-01-22,2022-01-16
91148.58187460502,92734.85705642967,94355.7132805463,96553.03867287419,98257.85978487595,99272.58169911784,99733.13469285816,99870.22496216068,99936.17106614335,2022-01-29,2022-01-16
84845.85844107329,87460.8249171299,90177.71288544909,93934.18472036772,96907.48994299688,98701.87189390656,99522.40064620938,99767.38239459704,99885.3497714905,2022-02-05,2022-01-16
79427.68488709876,82849.56221363715,86461.13685638871,91549.50367403011,95655.41281667433,98166.97705869765,99323.92424971379,99670.38088665785,99837.3813958921,2022-02-12,2022-01-16
92532.44283296756,93880.80921507445,95253.93845445954,97108.08910505222,98540.93687483444,99391.44385299936,99776.89546189412,99891.56241927491,99946.71086406076,2022-01-29,2022-01-23
89787.86631104928,91601.97252292157,93462.87370619383,95997.2732845102,97972.82845855986,99152.50336873393,99688.86022259457,99848.6274322887,99925.50051020968,2022-02-05,2022-01-23
82150.95774859813,85170.32879934514,88334.19107391537,92753.60152929358,96288.57597367889,98437.7139913648,99424.42481743071,99719.50470124127,99861.67514936722,2022-02-12,2022-01-23
74559.56686847791,78624.78168722053,82986.72693960296,89257.59173466342,94425.50764261647,97634.61217872136,99125.19896219709,99573.08386512274,99789.22542634593,2022-02-19,2022-01-23
93349.86034076638,94555.14159905707,95780.48361743079,97431.81082125341,98705.39505706873,99460.34086658501,99802.23464743236,99903.91390824554,99952.81106927147,2022-02-05,2022-01-30
76166.96801637093,79998.01203488474,84097.71001940081,89973.95249208964,94803.00225207685,97796.21530603246,99185.21805330078,99602.42496876084,99803.7368308364,2022-02-12,2022-01-30
35783.62482648997,42020.77196847336,49903.04414151833,64017.72901657434,78984.51053985655,90336.25336319399,96281.25851673493,98162.18633894468,99086.42497479657,2022-02-19,2022-01-30
8825.26657920127,11741.96463439173,16208.01609198009,27105.927283858502,45213.54537900492,67664.85246772003,85318.17267030134,92296.55905275598,96049.23396954357,2022-02-26,2022-01-30
67300.2231678191,72211.47015713603,77612.20344462144,85616.58261724132,92428.95947522565,96758.84573127881,98796.27212029231,99411.74250298334,99709.30052926362,2022-02-12,2022-02-06
62019.077087036654,67137.71194601717,72969.92947336976,82057.08854654347,90269.42094941757,95750.12808720101,98406.14494270342,99218.68604649986,99613.25628918751,2022-02-19,2022-02-06
11417.588295216747,14311.392603648781,18521.705184028913,28228.433820537804,43927.913715663904,64482.70297907044,82740.80366817862,90689.48048234767,95154.88241138768,2022-02-26,2022-02-06
1753.6046773721291,2409.57936020848,3481.164410452189,6476.850164037337,13162.353164529854,28436.92364373051,62111.2305987166,81898.94953664765,91279.95373064233,2022-03-05,2022-02-06
65844.94343495896,70840.01899867402,76384.7418976629,84707.37210553155,91894.39621411466,96514.35092235483,98702.67362069261,99365.56946032164,99686.36463824214,2022-02-19,2022-02-13
62591.90846860009,67964.32710671806,73973.91401154069,83074.60467288579,91000.45263287732,96123.00532716307,98555.87939309717,99293.59773271205,99650.71947783144,2022-02-26,2022-02-13
58074.58786460842,64255.494694175046,71126.45632717926,81397.58637006921,90194.05449558307,95800.86060013805,98440.55538181348,99237.87882240975,99623.32156888497,2022-03-05,2022-02-13
52545.57058670353,58825.896651172705,66054.63074540225,77432.14726905366,87774.80470300629,94671.39679324665,98004.12992504664,99021.98305700524,99515.93287963863,2022-03-12,2022-02-13
50985.26033310625,56966.76440077704,64026.825289125365,75531.82429215657,86445.43572541927,93997.21435771664,97733.61477181736,98886.6533792297,99448.25505685198,2022-02-26,2022-02-20
43468.221954409135,48773.603861123986,55372.406096896746,67173.10356907535,80091.98268949852,90494.00420234315,96255.77303932272,98134.85521843264,99069.1166217859,2022-03-05,2022-02-20
8363.144382418765,10600.324570716522,13917.19320641487,21844.721487619725,35625.537437061976,56329.843367192574,78857.98992911336,89377.33288882484,94811.30393110125,2022-03-12,2022-02-20
2397.9648447053405,3408.625079459777,5171.884452939823,10926.204665306686,31167.87322164809,72302.67989538703,90231.69516751179,95287.10980271791,97682.93542364599,2022-03-19,2022-02-20
35597.24540477962,41643.441677815325,49321.23664577518,63223.30992820782,78253.28571336821,89897.17238222991,96090.3931594374,98064.3484612823,99036.91538837808,2022-03-05,2022-02-27
65265.18114137161,70347.16057697617,75953.14783929456,84361.29450437929,91665.1655992636,96400.11557712336,98657.08636012436,99342.79491061003,99674.98224003606,2022-03-12,2022-02-27
47745.06056325267,53562.12578052514,60588.30895301142,72479.78747845152,84356.79659852784,92949.6422364837,97315.55735476592,98677.87004034677,99343.93072612466,2022-03-19,2022-02-27
29834.47891656147,35784.77763930814,43725.871086925,59090.471836414814,76293.55992446783,89206.51893843204,95858.5862640801,97954.07934391363,98983.0386974682,2022-03-26,2022-02-27
34376.757229470524,40570.016982424844,48464.766778597725,62758.62539312313,78125.80938477519,89918.75045523322,96121.83450779783,98084.15946352274,99047.8729802529,2022-03-12,2022-03-06
33926.313745544394,40607.379550630605,49260.346811201154,64913.996006109526,80655.43909975524,91489.84220731119,96793.92633894917,98425.61799067138,99219.80223377464,2022-03-19,2022-03-06
12764.218382625113,18477.832980754123,27368.388852248852,47648.47594956156,70504.92278741351,86483.86795489074,94764.44210614967,97405.08434620609,98708.03578190079,2022-03-26,2022-03-06
3348.891686426256,6842.063415393594,14679.88903171615,39056.65516522922,65116.02745145764,83032.46484080963,93185.60667384618,96582.5257566256,98288.48839780923,2022-04-02,2022-03-06
28261.949860224016,33866.87991757223,41367.22792639006,56139.53088938036,73705.97342551227,87848.57453268164,95329.66735990053,97693.64288753062,98853.95554508748,2022-03-19,2022-03-13
21235.88907444704,26707.80381143647,34648.28063445237,52592.43216438119,74906.63397705203,89238.68508640016,95950.45602048721,98009.36048387941,99012.76810907097,2022-03-26,2022-03-13
14181.445946261334,19279.305462778106,27481.013492140442,49275.60326063097,74454.2592458618,88721.79685600525,95682.81878610155,97866.8739445859,98939.48082760624,2022-04-02,2022-03-13
13146.81303876948,18078.75807583009,24727.719731059544,37980.28570991375,56950.2333655593,77964.36853434217,91195.51470361308,95599.91776922338,97800.16464537485,2022-04-09,2022-03-13
80943.08131827529,84064.39795073423,87376.9698770424,92080.1966021135,95909.98919880543,98269.44517653606,99360.87024184487,99688.2800659363,99846.19521391968,2020-11-14,2020-11-09
77030.81475471015,80693.58531074824,84623.51986699617,90278.51200744719,94948.34177563716,97854.36200083827,99206.10620122886,99612.53217631004,99808.71070685438,2020-11-21,2020-11-09
77777.87371332079,81358.15569085837,85184.42632848301,90662.23744475242,95160.38947293515,97947.80972824452,99241.27906290599,99629.79578542212,99817.26534041649,2020-11-28,2020-11-09
65246.02378211947,70450.29447899318,76195.10417020395,84730.03962457218,91985.54539998069,96578.13415190221,98731.02610208075,99380.13962959361,99693.74212087941,2020-12-05,2020-11-09
66024.91594119211,71084.36722619574,76667.35096126924,84976.2606817851,92077.773242274,96604.7913016299,98738.41036458203,99383.36076324174,99695.24084198174,2020-11-21,2020-11-16
69122.74914275194,73848.31638798268,79007.6224751425,86584.67666523195,92969.98330296023,96998.9154781378,98886.91897992292,99456.27620053959,99731.37841502862,2020-11-28,2020-11-16
45952.185823168445,52558.8419745296,60403.66535029595,73201.52069374405,85258.28773572938,93509.96022350674,97557.4678010259,98801.33078214909,99406.25187841209,2020-12-05,2020-11-16
24016.10085499393,30394.988343202007,38943.88737667716,55268.16596829539,73525.43934258659,87753.42320136512,95278.17074938916,97665.32026838358,98839.13403120522,2020-12-12,2020-11-16
73987.19111484311,78112.36317634307,82551.76655495878,88958.11535026082,94259.37368363759,97561.26424951758,99097.57190537998,99559.52124505496,99782.50412539135,2020-11-28,2020-11-23
79061.33377513006,82509.80568735852,86163.75644295909,91337.65031952462,95535.35677194757,98113.39830621441,99303.65337866789,99660.41687871362,99832.44049259977,2020-12-05,2020-11-23
72365.15990620932,76729.18180635151,81435.76980564422,88242.35349713285,93884.36437228663,97401.40651157926,99038.32917193665,99530.57913949998,99768.19476547168,2020-12-12,2020-11-23
59114.66534311703,64909.7927007698,71432.64016306876,81373.88927322453,90078.18413991468,95721.28894178927,98405.47889273262,99219.89413953033,99614.2247353077,2020-12-19,2020-11-23
66131.28775383219,71192.3581826689,76770.42750923043,85058.32647911076,92128.30313091612,96628.46195092509,98747.56348686817,99387.88916586131,99697.49336102829,2020-12-05,2020-11-30
72458.67532744246,76785.06574511762,81459.37196254209,88236.54838351003,93871.66227702674,97393.29629024227,99034.84484186691,99528.80572052959,99767.30089132757,2020-12-12,2020-11-30
72769.89480265215,77062.13384339087,81693.43118105692,88396.87386381076,93960.33708124515,97432.39175334724,99049.56250462562,99536.02981045567,99770.88072382328,2020-12-19,2020-11-30
58906.77742880029,64642.44254292696,71129.74511024152,81087.29541813643,89881.89600684922,95624.03643318338,98366.95641471293,99200.70130340621,99604.64572119479,2020-12-26,2020-11-30
57706.0444287989,63553.761644280574,70193.25224094126,80430.57293223971,89512.36633220802,95459.5241737193,98304.76006204936,99170.13433130192,99589.48946330139,2020-12-12,2020-12-07
72853.4227078153,77135.0924843255,81753.81458531851,88437.05777800934,93982.06239014027,97441.84197133328,99053.09860810099,99537.76236669552,99771.7385363422,2020-12-19,2020-12-07
72198.02932340023,76566.27038800479,81285.79351619042,88127.89050262494,93815.86289973024,97369.8052111101,99026.18949800995,99524.58465633162,99765.21570156742,2020-12-26,2020-12-07
65657.82554678908,70792.3056537258,76452.25856965927,84860.36900706167,92028.21377599754,96586.97493045045,98732.41453661733,99380.52302022335,99693.85983470966,2021-01-02,2020-12-07
64500.608666155844,69760.98775606572,75579.67773540418,84260.69401250033,91695.23473146094,96439.71732100044,98676.88954433361,99353.25509314466,99680.34410991722,2020-12-19,2020-12-14
74142.5898717896,78281.31154930645,82720.72726166477,89097.98002929614,94346.96379022727,97602.54029179616,99113.5620684837,99567.43574157497,99786.44175512383,2020-12-26,2020-12-14
72305.70438682054,76642.28806969033,81333.22621019879,88145.17806378145,93819.06976011954,97369.58231770639,99025.82877848786,99524.36732244746,99765.09841997198,2021-01-02,2020-12-14
65637.31723839515,70715.77631398564,76334.81878488831,84727.75440373583,91930.87616963468,96537.42865790568,98712.59537043881,99370.62223078604,99688.91225772719,2021-01-09,2020-12-14
62633.12544557775,68104.31959106112,74189.1536898728,83321.90432699051,91184.78754209356,96217.61700464188,98593.84935552259,99312.58281598685,99660.21055602266,2020-12-26,2020-12-21
71332.56609518586,75798.84462570779,80640.56935214339,87689.21706171977,93574.82149053203,97263.97826744942,98986.4289228764,99505.08001994704,99755.55313212614,2021-01-02,2020-12-21
53374.725399068506,59511.66563066625,66602.33477173443,77786.19056513008,87959.21476231884,94748.49666225289,98032.33976927125,99035.70763426869,99522.70476258967,2021-01-09,2020-12-21
40686.45453902224,47310.82390871518,55402.06080984298,69125.64382481421,82653.29002525107,92252.14417427026,97063.3431462548,98555.65383470237,99283.75006029407,2021-01-16,2020-12-21
19476.919853720898,25405.407049657082,33654.95810009735,50231.51181357727,69857.65726901707,85833.28802521976,94495.37098592754,97271.79682783136,98641.8680702913,2021-01-02,2020-12-28
12306.290784793335,17239.393981181674,24655.136686099286,41138.45524688878,62883.367110757536,82067.16568987834,92940.97365795447,96487.86599030974,98248.32839546168,2021-01-09,2020-12-28
16784.90928233836,22520.65813881523,30691.744047434076,47550.82025660702,67988.51857637473,84877.63499013562,94109.34414311555,97078.22196216458,98544.94560622878,2021-01-16,2020-12-28
20091.677715684775,26299.90472114125,34864.92794245615,51771.29042836952,71243.10829382045,86659.25370359367,94853.78497008918,97455.46593518749,98734.8020620646,2021-01-23,2020-12-28
31242.090302647044,35246.43862041604,40446.61743921348,50635.518228983936,64071.20987049799,78577.07874009885,89859.52785270839,94541.1785229044,97154.36427351716,2020-08-15,2020-08-09
21041.535960343328,25265.26786361125,31064.048431532596,43210.51179177925,60051.66626617231,77873.41246840454,90387.75355199288,95042.09981606004,97480.72641240843,2020-08-22,2020-08-09
10914.934037305293,14354.280331703467,19531.855720590815,31800.008506652597,51191.74764451314,73366.11046000388,88845.75096876973,94358.90339589585,97166.50938837802,2020-08-29,2020-08-09
26870.069720044365,34820.43852476399,45606.79482334013,64720.14103829903,81669.05554709457,92201.7592299454,97108.89699916162,98587.44466493062,99301.75571127709,2020-09-05,2020-08-09
87930.68849206081,90003.28643163906,92159.8653910683,95148.97207329306,97522.57423255417,98958.93926665858,99616.83445114503,99813.3968823753,99908.07164826013,2020-08-22,2020-08-16
69303.85939609888,73906.53090829986,78979.8470251285,86513.82350130467,92920.59166578838,96977.22633995124,98879.0529019139,99452.47626451345,99729.51137904053,2020-08-29,2020-08-16
63928.52282361235,69591.47046838162,75761.45608015527,84685.72209298659,92042.84966155053,96617.60159262583,98747.536178223,99388.43685802224,99697.89587557936,2020-09-05,2020-08-16
60284.20532056623,65644.89108471945,71757.73546136286,81274.84718076466,89856.63430689709,95572.67268592733,98340.00592362239,99186.31088916499,99597.23350782075,2020-09-12,2020-08-16
83594.27305675494,86290.3978918759,89146.09120485044,93193.478668365,96485.50906189845,98512.9892637854,99450.84443283566,99732.19559178769,99867.89823031447,2020-08-29,2020-08-23
57845.35579373858,63305.88520366246,69621.94757305282,79655.54077785392,88902.75479251512,95143.25564953213,98177.9774395204,99106.8170788002,99557.85824461129,2020-09-05,2020-08-23
47409.41283335945,53688.860090336726,61276.396084911255,73967.9164019784,86022.33013297249,94013.24156428105,97782.7167836579,98917.51658659724,99465.19728505137,2020-09-12,2020-08-23
50531.73813723446,57080.13862917811,64615.163467313774,76524.09991053776,87411.27963446657,94589.49094454462,97991.24555487435,99018.52606961297,99514.92129882511,2020-09-19,2020-08-23
85096.30998574407,87588.95469755483,90212.06271816614,93897.53476387991,96864.93022367492,98677.87893331637,99512.53081614865,99762.41872784894,99882.86195248543,2020-09-05,2020-08-30
73029.91529578954,77100.47726813084,81527.17673650837,88064.77256396522,93667.9912060534,97272.03796659906,98983.52575842921,99502.76916088352,99754.19532743213,2020-09-12,2020-08-30
50288.84532630335,55553.75658676082,61932.52861735793,72876.48498371746,84160.63518654963,92684.2573930573,97174.75023293085,98602.0038649507,99304.6572942916,2020-09-19,2020-08-30
28701.295291093495,33647.85313957997,40214.033609214515,53222.175310311875,69669.28072330485,84901.52204988866,94048.18767022325,97058.94272698116,98540.97558014902,2020-09-26,2020-08-30
87395.96326465739,89534.23500014379,91769.96932571493,94888.08634249118,97381.04248766915,98897.28134252054,99593.75108030457,99802.08534692062,99902.47077464017,2020-09-12,2020-09-06
71366.39587575762,75787.52475211221,80616.33600057273,87685.97450956482,93591.56184790956,97278.60180198397,98993.38981481123,99508.72223749374,99757.41279079953,2020-09-19,2020-09-06
71558.61846541338,76739.36288257394,81953.12527617198,88897.76425882202,94306.51520527537,97592.63937215369,99110.34763876139,99565.88658628764,99785.67726653181,2020-09-26,2020-09-06
70663.1864097935,74791.88314608799,79388.23146305574,86398.42273863351,92641.79410202747,96787.1703702988,98794.84824414358,99409.21850914025,99707.60970552191,2020-10-03,2020-09-06
84759.07247773491,87278.62816399474,89941.3619940077,93704.26165956398,96754.6588720465,98628.36926902123,99493.73917181403,99753.17246630555,99878.2746735426,2020-09-19,2020-09-13
76506.44059557038,80173.2645623557,84105.2714035174,89816.64914260915,94632.55275406028,97696.57763363961,99143.27120805938,99581.17161278141,99793.04536835045,2020-09-26,2020-09-13
53457.33150592541,61359.674319032296,69321.63369442336,80112.03518555198,89192.65371493979,95231.86537836966,98199.14401316775,99115.0524228706,99561.39348354697,2020-10-03,2020-09-13
25702.738588848366,36091.0407031249,50189.72520595208,67968.91299400634,81887.22386984993,91661.90429651579,96771.20420116471,98400.08817359013,99203.58552721045,2020-10-10,2020-09-13
80925.18442235894,83974.02827439421,87238.8341281434,91931.12752384524,95805.74920939379,98218.15491856012,99340.6962814517,99678.25443571579,99841.19796586438,2020-09-26,2020-09-20
71430.0202051255,75662.50916855816,80330.95746336442,87297.07347463697,93284.16997334178,97118.36820985391,98928.94295693311,99476.49767100909,99741.30446853275,2020-10-03,2020-09-20
54168.76374233879,59906.35760999237,66645.80294271633,77564.25782520081,87795.4604203606,94700.83936852335,98024.14646807167,99033.51713790114,99522.09121215552,2020-10-10,2020-09-20
40439.17576972431,47054.83393884878,55395.97772803768,70302.78543073701,85805.52804214487,95425.5333012336,98533.47085448321,99310.31667065204,99665.07881977606,2020-10-17,2020-09-20
81594.30375534525,84575.38551468206,87751.59465825098,92286.2892470387,96003.32831462103,98305.36009560761,99373.51231632373,99694.358013746,99849.17680856101,2020-10-03,2020-09-27
68298.79454409599,72943.43506468338,78100.18167893654,85841.72643655115,92516.74474322765,96790.9798665544,98807.62969197416,99417.2352615057,99712.00508590149,2020-10-10,2020-09-27
56847.30856646244,62686.5794578622,69450.48403383775,80102.49251793479,89558.8602330011,95573.9986869402,98366.65717349187,99203.39310625757,99606.66547391666,2020-10-17,2020-09-27
40628.36821651507,47172.63745826276,55284.37675808562,69334.85622934448,83330.69559533319,92898.14690518129,97391.25894686513,98730.40310937683,99373.73718407587,2020-10-24,2020-09-27
83001.7102402643,85803.0074778015,88769.25632232723,92968.43192156317,96375.72484536478,98468.56573929108,99434.8144367959,99724.42953563886,99864.07426918815,2020-10-10,2020-10-04
76696.58338217402,80471.26060599582,84508.0728636936,90271.63205819453,94975.66139435559,97874.2127792113,99214.85563995957,99617.00924142054,99810.97241531617,2020-10-17,2020-10-04
74343.97079128087,78483.26608334051,82873.41607940324,89142.12673197039,94326.3429423808,97578.22253242368,99101.49443419486,99561.068422176,99783.17916441897,2020-10-24,2020-10-04
68820.91047616724,73837.76654362606,79142.31983153014,86699.06328565218,92990.2508578798,96986.72835488632,98877.78677526716,99451.07321357103,99728.62374047094,2020-10-31,2020-10-04
91235.25465947433,92776.38891939892,94362.19530145098,96533.5054872823,98237.94576826264,99261.62740458388,99728.65921448931,99867.97802560008,99935.04574747215,2020-10-17,2020-10-11
75210.13391580248,79109.11522487189,83329.496271949,89456.66254056765,94537.28759045163,97688.52716641911,99146.73545699526,99583.86396854119,99794.61952159746,2020-10-24,2020-10-11
72099.6080144897,76816.09935575182,81817.4721621436,88785.16434240785,94286.82453036436,97600.52556578552,99116.46639125585,99569.36497056938,99787.51527000227,2020-10-31,2020-10-11
71843.52568271589,76756.82880709949,81898.09674453351,88917.20641380826,94369.55199009429,97635.95048265654,99129.35692433444,99575.61340024482,99790.5917843509,2020-11-07,2020-10-11
54142.467540248,60319.91452307616,67406.31120911725,78467.33056033992,88401.48040184956,94962.78581048036,98116.52881031166,99077.55947292579,99543.57110768446,2021-01-09,2021-01-04
70769.49115324311,75306.86331528284,80232.91375668654,87417.25933541854,93427.46612897093,97199.8019604641,98962.4032090655,99493.30658818588,99749.7235552284,2021-01-16,2021-01-04
64578.47892544535,69802.66819018805,75590.53659407322,84245.00990098043,91676.42778424271,96428.73043791078,98672.2897291828,99350.92936081636,99679.17540371805,2021-01-23,2021-01-04
43878.22912842586,50524.770391649494,58499.36935449563,71691.18820715607,84315.96400475888,93062.18433080518,97382.92310546085,98714.75416398421,99363.13212671554,2021-01-30,2021-01-04
49541.36456641624,56003.909065308515,63554.7456254865,75617.52929777186,86723.58237600402,94193.97364199642,97821.89646075055,98932.16426912413,99471.33546851885,2021-01-16,2021-01-11
67640.53626866543,72553.99205038197,77936.4044921675,85871.88414641096,92584.857714904,96831.52405171322,98824.31525826412,99425.60767050508,99716.19525413845,2021-01-23,2021-01-11
71501.15514616501,75959.84218462912,80785.75974675178,87796.94189623988,93637.84242550742,97292.64594681337,98997.37001586161,99510.47205087975,99758.23026562699,2021-01-30,2021-01-11
60003.12882533263,65776.4642394156,72239.11482212038,82006.9197699831,90468.74345895805,95905.28126346182,98476.87688492521,99255.25822777832,99631.82565624596,2021-02-06,2021-01-11
44154.91642153476,50819.78463159957,58799.682957719495,71957.80759433728,84497.68924327682,93153.27943360164,97419.31361275942,98732.93712554473,99372.22022879682,2021-01-23,2021-01-18
49376.00946088284,55844.19902452118,63409.57313512345,75510.28432750082,86662.5023152548,94167.0806147376,97811.84250339758,98927.24400140729,99468.9011557223,2021-01-30,2021-01-18
45578.011007198125,52228.9692691122,60131.029852910346,73025.45655740806,85168.80792573416,93473.46890560353,97544.34297352054,98794.98531177832,99403.13113384064,2021-02-06,2021-01-18
38532.03203164673,45373.45512490813,53768.957252028915,68044.68694942241,82095.33264633965,92023.19552073914,96980.87484848325,98515.7738557971,99264.13551608937,2021-02-13,2021-01-18
57592.44836892246,63437.49212584923,70080.20211141468,80336.98203293752,89452.37685094375,95430.63069286173,98293.43506751777,99164.5081717145,99586.68526212609,2021-01-30,2021-01-25
46291.29755701166,52830.05038424222,60600.80247701331,73300.30659137662,85294.56119287472,93520.7477091291,97560.62412335422,98802.748002851,99406.92275131418,2021-02-06,2021-01-25
27012.09124650692,33466.73859087919,41957.08365076984,57820.73007884479,75206.45827639337,88580.22077176344,95605.89901014314,97828.72269833539,98920.72347997733,2021-02-13,2021-01-25
13189.101196825433,18109.868354024453,25421.857149795433,41543.69579343765,62848.80387161505,81873.08279065583,92815.17073700194,96416.41834433345,98210.41874579812,2021-02-20,2021-01-25
35435.67956398702,42158.954340647644,50571.51696806489,65277.77340293319,80239.1838618487,91100.13278882082,96613.3346044408,98332.29899528145,99172.47266251745,2021-02-06,2021-02-01
24480.150913953697,30901.930252159145,39511.50535618949,55935.92337797297,74166.4776699951,88162.72130922804,95461.69836647893,97760.2720904599,98887.3968065082,2021-02-13,2021-02-01
13532.549823158193,18908.944087948843,26939.427324733762,44335.05827916536,66016.69044633629,83990.8473164594,93777.34008753969,96915.91402200452,98464.70816240943,2021-02-20,2021-02-01
9901.501993607537,14258.457079556983,21075.548141941297,37168.892382545535,59942.65514775544,80791.1360095267,92527.56246992554,96300.35550852747,98159.59571422807,2021-02-27,2021-02-01
7776.848378942169,11491.400435789074,17495.865475474617,32363.984033576424,54774.089614828124,77030.00321180992,90699.20845936058,95329.50892946166,97659.80665275514,2021-02-13,2021-02-08
19163.318487949542,25001.526296905173,33170.09304376693,49749.81569490562,69617.85252725387,85823.41934927827,94528.62179152836,97295.38950593627,98655.47165150636,2021-02-20,2021-02-08
20174.58863360112,26810.91096948825,36047.61859108654,54058.47813031254,73721.84020362938,88213.43210295582,95531.73147783252,97802.60492392584,98910.31272843595,2021-02-27,2021-02-08
22324.828741551544,29203.721204791487,38488.97878603839,55887.63164612499,74514.59627449511,88426.11176246923,95580.71601554674,97821.6776707547,98918.54568307223,2021-03-06,2021-02-08
69318.43094035587,73966.40280131587,79058.0774042153,86571.90347933811,92941.60037267962,96980.56154434608,98878.98464560062,99452.23019230226,99729.33719774736,2021-02-20,2021-02-15
53463.26906752639,59393.60438512405,66316.38737050329,77406.62598859139,87674.2060127389,94606.44391512808,97976.59682547949,99008.05501103366,99508.93576011335,2021-02-27,2021-02-15
34609.9364696579,41308.18407003238,49832.605503450366,64922.59075735454,80249.30182094347,91210.26952322193,96680.46413549327,98369.5546566731,99192.00906370026,2021-03-06,2021-02-15
20072.73653434119,24882.658418361803,31521.693867994614,45467.03003819892,64283.12516567746,82211.72050624466,92919.60455329051,96469.13584262993,98237.44140457564,2021-03-13,2021-02-15
18247.0545502192,23950.49767115643,32064.21673601163,48983.3847002347,69730.18684635375,86311.84195026387,94826.39306665114,97460.26448990636,98741.77814470524,2021-02-27,2021-02-22
16639.788894591275,23597.358945839176,33842.419185560524,53652.46484944967,73979.93881958703,88438.96521624658,95638.32330690204,97858.4600876584,98938.87105151446,2021-03-06,2021-02-22
12583.231010739848,18943.1213935856,28194.30191968753,47225.954914234746,69604.6823077459,86545.45680571799,94956.99437779357,97529.7240221673,98777.39372976504,2021-03-13,2021-02-22
8100.29014528624,13065.343750241847,21127.662031468146,40902.0910587914,67244.94095832577,86105.60688235362,94882.56792913533,97504.7380399524,98767.58840323045,2021-03-20,2021-02-22
48203.61006952343,55004.731765146935,62886.5805788957,75300.14495283093,86580.48739825339,94131.2429527369,97797.38702191947,98919.94037722236,99465.2265720788,2021-03-06,2021-03-01
24913.558792327083,32400.341595985505,42449.87356272106,60465.79631771107,78112.63545567436,90323.3111731492,96350.2582353391,98207.63833684048,99111.78225992783,2021-03-13,2021-03-01
13700.789828251083,20456.895996943982,31137.909823689857,53093.24416271354,75351.74115031901,89781.35178968575,96279.83066959075,98192.62868510427,99108.97397218185,2021-03-20,2021-03-01
16221.900152225875,25831.959914166142,40181.44076926912,63602.690867005665,81160.3783820849,91699.17661187417,96839.35115567074,98441.11060098307,99225.69369553264,2021-03-27,2021-03-01
3934.763464020083,6469.729546653734,11154.203808280023,25317.894411753536,51653.60217614023,78236.55309697459,92015.29070652052,96124.858686527,98091.16832290326,2021-03-13,2021-03-08
11399.991074771377,16804.65204544751,25722.146332638167,48038.37198890287,73874.15104763646,89186.02684857063,96018.30778751726,98056.9444056234,99039.87903826027,2021-03-20,2021-03-08
21211.014613627594,31147.711417604132,44909.47372389711,64061.77184687523,79782.61075109657,90780.95868181724,96454.32895388038,98247.34433962745,99128.6233814848,2021-03-27,2021-03-08
28278.513417943366,36292.58075318788,44466.35555117419,57774.495728637,72913.37897915515,86439.08918951654,94540.25952560463,97264.26516218913,98630.9339813361,2021-04-03,2021-03-08
1753.6055829617321,3634.627424764065,8193.718130744086,26898.802060589933,59547.12624180075,83001.7153018992,93734.10845033747,96941.41657369297,98488.33432667001,2021-03-20,2021-03-15
3204.4806903606022,6766.060719647058,14957.836520477771,41337.050867834085,70539.6156603224,87301.94649377702,95221.9574312494,97652.88493833687,98836.48412059319,2021-03-27,2021-03-15
10653.197855189661,21146.665526986002,36892.48810200894,56148.40718136068,73418.78207278127,87200.96566857322,94944.12106311078,97480.620959753,98742.49433641203,2021-04-03,2021-03-15
18314.578362690394,26636.298397110844,34296.61388792754,47222.00183940153,64285.07027885338,81963.06575422769,92870.03455872605,96459.20346792768,98236.54504727635,2021-04-10,2021-03-15
263.9340385169799,702.0265258241559,2041.7593219920236,9136.49100592252,29054.588503635376,59195.359545647094,82926.29766727808,91515.18240726709,95796.50114012265,2021-03-27,2021-03-22
521.7703873713695,1348.4093233646104,3752.853765464327,15324.07424738137,45878.58284983541,80337.78613975758,93358.12054825386,96828.14793117571,98447.8270893221,2021-04-03,2021-03-22
697.1367163763116,2067.913601933686,6422.564181495825,30396.075915316633,66900.61707739232,85890.4063934634,94720.27027564365,97410.50753602346,98717.23136402549,2021-04-10,2021-03-22
1052.6276515756133,3349.914579337915,11171.535510417805,38456.536934965436,64583.92750017636,84092.9245707511,93903.69647703406,96984.60283154144,98499.7056480993,2021-04-17,2021-03-22
9182.628378031972,13282.541584824943,19748.849045811363,35213.04831162605,57582.87957011146,78975.4563144745,91664.49850027724,95852.30655053392,97932.37514815861,2021-04-03,2021-03-29
