lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,date,epiweek
1711200.1761483117,1737494.0671031307,1768311.0665663648,1821029.4701317607,1881448.703273869,1943872.562806354,2001824.9560154928,2037330.2505445688,2068635.3779010596,2022-01-08,2021-12-26
1297576.9971727554,1410592.0103319883,1553160.816972157,1824263.0735539093,2181319.427164018,2608261.117763918,3063529.797641333,3373161.345358329,3666953.447610842,2022-01-15,2021-12-26
1423014.8077101915,1580021.2895266376,1782657.6025792425,2180893.1466647564,2728519.5723259016,3413656.0371840755,4176247.331957616,4711847.3060549265,5231722.829747052,2022-01-22,2021-12-26
1065277.2546464244,1112048.3853527596,1168526.7422940447,1269372.9248813104,1391659.3107583977,1525726.2852062378,1657399.498977995,1741574.973472203,1818039.0398585508,2022-01-01,2021-12-27
1010751.2761573314,1062319.3465667483,1125047.7368881032,1238238.3749609592,1377405.739306645,1532214.3207964334,1686369.838779192,1785947.490089955,1877065.718766962,2022-01-08,2021-12-27
926084.3520843918,984072.8928880593,1055450.6731579837,1186459.2898741865,1351175.8807798636,1538760.1381542867,1729759.9094220921,1855224.6220737179,1971393.0558183866,2022-01-15,2021-12-27
868802.2328946455,934400.3988390762,1016201.2541773214,1169177.8614606776,1366299.334110384,1596655.1642179408,1837011.972497268,1997830.7722361935,2148675.267754349,2022-01-22,2021-12-27
3606863.868418618,3707629.5691196704,3827304.747282931,4035958.914747405,4281156.092052672,4541249.767818017,4788826.261491531,4943400.397163066,5081505.194859352,2022-01-08,2022-01-02
3886496.690885219,4061737.184967264,4273607.146790303,4652581.0857991595,5113188.598854046,5619396.45227273,6117711.981806049,6436826.524427556,6727060.313409423,2022-01-15,2022-01-02
3575363.6116090757,3801980.238439098,4081138.186492186,4594085.097000546,5239958.800652649,5976634.662353945,6727821.2542313095,7221807.192719571,7679545.695264313,2022-01-22,2022-01-02
3072213.007180205,3326170.4565928406,3645129.2077072216,4247801.583172745,5034964.767266568,5967997.730412057,6954724.719775111,7621638.9203287605,8251664.239545578,2022-01-29,2022-01-02
4454493.801763841,4528672.010548075,4615729.096696824,4764948.259552471,4936405.805705931,5114032.923601126,5279361.454736562,5380849.445897079,5470453.740211337,2022-01-15,2022-01-09
4200225.096564233,4260323.101280867,4330680.247627816,4450846.357991131,4588274.044437855,4729945.051701121,4861189.813862093,4941469.979244706,5012173.924698171,2022-01-22,2022-01-09
3765215.1340616406,3834348.8883530023,3915632.56996726,4055317.4192032493,4216369.114288675,4383816.769494771,4540203.451233451,4636450.4184604045,4721581.071716903,2022-01-29,2022-01-09
3338261.2529823743,3433930.727089344,3547639.2163985306,3746105.4331903635,3979663.6007343554,4227783.402647525,4464299.047603823,4612126.3454939425,4744302.849533016,2022-02-05,2022-01-09
5139062.308329773,5239277.894840955,5357247.902746241,5560327.93647494,5795005.512431125,6039587.8215767685,6268533.676011563,6409678.883835299,6534672.450784413,2022-01-22,2022-01-16
4780755.308052149,4939162.821966186,5128321.671413561,5460701.82195545,5855324.562198438,6278465.084989223,6685389.0854381835,6941424.481130224,7171424.496656197,2022-01-29,2022-01-16
4015864.2447135034,4204556.216861775,4433135.658411211,4843147.954822202,5343323.844877872,5895155.377777136,6440387.10096069,6790516.820001186,7109580.397003015,2022-02-05,2022-01-16
3206158.2980069346,3398270.9194421065,3634094.3070166055,4065227.3464392684,4604489.191742733,5215285.372771557,5834003.998173836,6238855.353050034,6612686.819005525,2022-02-12,2022-01-16
4140811.0606558076,4204309.71830308,4278729.054803689,4406031.658757873,4551920.922893818,4702640.764528638,4842555.773662829,4928272.529037511,5003846.77899236,2022-01-29,2022-01-23
3410053.152351014,3523463.989638309,3658908.4715591907,3896948.4605304534,4179633.309729783,4482824.132969109,4774466.139175773,4958000.040635012,5122892.173032186,2022-02-05,2022-01-23
2839444.5302791335,2962621.3254267797,3111282.604152312,3376521.5797135825,3697822.1180061665,4049696.734820073,4394936.158536825,4615469.516491724,4815691.333498735,2022-02-12,2022-01-23
2265597.736240619,2384335.6900200946,2528976.651175119,2790509.898179595,3112930.4582175324,3472604.0728326975,3831722.2237681346,4064165.9973712624,4277165.3072790895,2022-02-19,2022-01-23
2782968.98098073,2870233.0255552894,2974244.2803913676,3156521.4490597425,3372174.9199723336,3602561.8309287108,3823345.569111788,3961895.633435691,4086126.639788499,2022-02-05,2022-01-30
1967993.124668715,2069462.6156552534,2192960.4480848713,2415984.4509830703,2690478.6805760865,2996159.817042284,3300869.1684138803,3497852.764227131,3678201.635919318,2022-02-12,2022-01-30
1524059.674307914,1619606.7083113138,1737224.0478868026,1953125.7574926838,2224617.409022671,2533847.396943809,2848753.229352725,3055632.3279784056,3247197.403063684,2022-02-19,2022-01-30
1197545.9301303383,1277081.597945894,1375359.006978711,1556741.7323202565,1786458.0419213786,2050071.8065731258,2320435.8420978924,2499004.2458358062,2664976.9793783333,2022-02-26,2022-01-30
1625561.7388434485,1660660.2227036755,1702068.10224638,1773575.7001015693,1856554.5094983366,1943415.5793526138,2025062.711761973,2075556.8174728584,2120371.416462427,2022-02-12,2022-02-06
959207.3448677773,1002184.4982797096,1054129.6528930583,1147005.2824709592,1259824.3325721088,1383740.226131822,1505656.6757085402,1583697.76389994,1654655.1248098942,2022-02-19,2022-02-06
618322.02798647,660476.2036006035,712656.2408357962,809207.576278065,931898.809667887,1073192.3636389775,1218589.4709094702,1314862.498794243,1404503.4013884873,2022-02-26,2022-02-06
426755.95603445015,466006.5192207259,515760.9340015822,611033.248233853,737663.0087027736,890535.3611791905,1055036.7011836516,1167680.4764842587,1275077.0240322119,2022-03-05,2022-02-06
939856.4374167516,961861.0499445802,987871.1177396211,1032911.8122071737,1085367.701376875,1140487.5355959646,1192486.5764752722,1224733.0809995846,1253407.4357462334,2022-02-19,2022-02-13
624555.8722671147,653937.7903584607,689532.8522045854,753386.635890819,831290.9288913221,917250.9512859788,1002192.435425779,1056743.6515302102,1106457.6271591694,2022-02-26,2022-02-13
469850.83338052046,501687.4725226688,541079.5199499526,613924.5159835244,706417.7776831152,812845.9829093114,922278.6267587966,994695.1119139268,1062094.6929822776,2022-03-05,2022-02-13
360947.52710170794,392693.28592582175,432774.6119214764,509084.63980316365,609750.2180048353,730321.2457965693,859096.9019790922,946783.0026184223,1030053.679387529,2022-03-12,2022-02-13
499278.68763471884,518690.8217102172,542010.3307339213,583339.1946554976,632964.6804880658,686811.876205177,739182.0119053042,772414.451877831,802446.2022269969,2022-02-26,2022-02-20
357167.7955164613,379065.84172591317,405984.29595100484,455296.88353776524,517142.129072986,587388.1226335213,658734.794250307,705513.2703186504,748768.464064435,2022-03-05,2022-02-20
285996.3648595328,309149.5382141594,338179.41112819326,392896.9257872487,464135.1067546213,548289.8520788454,637003.2894772065,696819.4051543215,753231.2427394942,2022-03-12,2022-02-20
243091.22336335687,267361.487060595,298365.90523607226,358402.33709635324,439375.9227082313,538643.8130391141,647028.3570200966,722060.6212889455,794151.2605214434,2022-03-19,2022-02-20
349042.71976774686,367601.3290983773,390226.16851488705,431181.2337398873,481745.4071239459,538239.188361846,594728.5343990523,631332.4216053298,664900.380788465,2022-03-05,2022-02-27
268182.0798916927,288481.05593095405,313798.60481838643,361157.99616037635,422205.63394986384,493572.34017836634,568063.70264831,617917.8621062421,664688.6973618709,2022-03-12,2022-02-27
212328.72000359278,232245.38840565944,257537.5332272964,306094.4736569734,370853.6453768259,449313.65354673826,534028.6697857657,592185.8222177256,647733.5062677973,2022-03-19,2022-02-27
167605.28281362052,186817.868113069,211717.66732510953,260948.41687821544,329182.9662560705,415259.945124394,511820.419345295,580037.8002791516,646527.5047066665,2022-03-26,2022-02-27
250890.32741157693,263412.8149628721,278628.11192928575,306038.6413071913,339667.4688278113,376991.57494325575,414078.78257874225,437996.87344806694,459858.25986278505,2022-03-12,2022-03-06
205374.11202290488,221563.60634911162,241819.21611187726,279881.64391473075,329237.5131150408,387297.06788202655,448257.7595985044,489238.01985502057,527804.3029595052,2022-03-19,2022-03-06
179586.53393102714,197560.80405541413,220527.86955418662,265016.46347269934,325047.52315122547,398676.7120889853,479104.4892436391,534801.8945960093,588328.5900897511,2022-03-26,2022-03-06
149394.43636367685,167340.07896402347,190721.6469470669,237306.87990558642,302525.93276845984,385669.1387701826,479871.7998845081,546921.8167221196,612619.4671308318,2022-04-02,2022-03-06
209603.2722943159,222392.57713557658,238109.30661335998,266888.8217318988,302962.2319308468,343911.4211711844,385478.9016103507,412721.1220748833,437904.0125272381,2022-03-19,2022-03-13
183428.50023620584,197213.85257605588,214398.13622683458,246518.3721754221,287880.14867529424,336181.7590712299,386547.11024925736,420228.9997318957,451810.81399340427,2022-03-26,2022-03-13
167149.57036912537,182426.6291950174,201780.9507409835,238811.1278895775,287976.21945752826,347263.14349721646,410991.73469305394,454595.38083333464,496144.27838438965,2022-04-02,2022-03-13
165175.37315845682,184576.01111471144,209788.32270919275,259834.36535680696,329558.2670723806,417991.8666516961,517705.8951288873,588422.3564038976,657535.3778166407,2022-04-09,2022-03-13
904498.5982679178,907674.369262188,911349.6710515934,917524.1784091801,924433.5775118495,931395.0077185304,937705.3247248905,941502.2260967976,944807.9199545932,2020-11-14,2020-11-09
1212148.0749714286,1215845.564379185,1220122.5329920456,1227302.7598387583,1235330.0790564374,1243409.9019072305,1250727.171212346,1255126.8425285455,1258955.4326995518,2020-11-21,2020-11-09
1634914.6504673657,1639223.9742315116,1644206.4475285485,1652565.7599956165,1661903.4149780963,1671293.8314316673,1679790.8589078824,1684896.6365384464,1689337.703302322,2020-11-28,2020-11-09
1851822.4062753632,1856414.2237282998,1861722.4280663002,1870626.0969739242,1880568.6672464455,1890564.0833034792,1899605.6871390538,1905037.3925311358,1909761.1629736347,2020-12-05,2020-11-09
1260146.635113729,1269921.19091604,1281284.7626610936,1300500.1571730622,1322188.00510294,1344237.5313803633,1364397.0269398221,1376605.9920435422,1387283.885958492,2020-11-21,2020-11-16
1619507.8724827773,1629396.3794249685,1640872.1529204263,1660228.310693104,1682002.3045428162,1704061.8656275368,1724163.4258050222,1736306.639815768,1746908.3050211794,2020-11-28,2020-11-16
1965257.3887750744,1979746.763065163,1996584.7158952437,2025040.377759785,2057132.5598216748,2089733.3283595704,2119516.559947717,2137543.269486931,2153302.866509568,2020-12-05,2020-11-16
2466593.5139119416,2480940.010675831,2497584.195311751,2525645.4502540706,2557193.446451009,2589135.5106529957,2618225.3774855244,2635790.5851946166,2651121.1862391373,2020-12-12,2020-11-16
1371479.891484508,1380986.4302823876,1392028.6722862893,1410677.1541693627,1431690.107413059,1453016.0622551132,1472481.5691460562,1484255.3979659898,1494543.6505421558,2020-11-28,2020-11-23
1603988.6424417095,1614053.3784560994,1625735.7803523433,1645445.5566688057,1667624.913859638,1690103.2319510025,1710593.3737416102,1722974.525158187,1733785.8758725147,2020-12-05,2020-11-23
1864457.1390042643,1874161.7612703433,1885413.2776998742,1904365.0065713003,1925645.2483379974,1947163.285216496,1966735.7105761168,1978542.994033385,1988841.4406925268,2020-12-12,2020-11-23
2170000.505693455,2180153.468172463,2191918.154269035,2211718.269006514,2233927.4659441626,2256359.678821738,2276741.909080965,2289027.812011322,2299737.67748268,2020-12-19,2020-11-23
1035147.569100967,1043509.3105684196,1053233.727045014,1069685.4457067254,1088266.0525338727,1107169.4074655687,1124463.6120991225,1134942.438081874,1144110.3050903655,2020-12-05,2020-11-30
870862.375428657,879068.1115184822,888624.8060639851,904826.0302132263,923173.4112928731,941892.8267539826,959065.2224677535,969491.5970117087,978626.6709462847,2020-12-12,2020-11-30
739466.7317919012,747283.1055234831,756397.4801525564,771875.9443420105,789445.3898627871,807414.7512225923,823937.202236463,833986.50253043,842801.9771293701,2020-12-19,2020-11-30
659092.9372441001,666548.2155799847,675248.3958433634,690040.1663258077,706855.2116197769,724080.009507923,739941.4693462545,749599.6216256963,758078.6592604504,2020-12-26,2020-11-30
1623310.3518791334,1623961.2076159134,1624711.9264763128,1625967.119283846,1627362.8669148444,1628759.8126705931,1630018.132726443,1630771.6515600777,1631425.498856479,2020-12-12,2020-12-07
1956571.6417429466,1957285.4150452795,1958108.673126139,1959485.0740711181,1961015.4901465487,1962547.1015224154,1963926.6223437951,1964752.6737973196,1965469.4316069104,2020-12-19,2020-12-07
2028656.9486547897,2029384.8560063292,2030224.410723455,2031628.0449767117,2033188.7226641045,2034750.5992495192,2036157.3627692836,2036999.7192664573,2037730.6201078843,2020-12-26,2020-12-07
1894637.3780978231,1895340.1832792698,1896150.796205703,1897506.068582769,1899013.0106639748,1900521.1495131245,1901879.5455969798,1902692.955325629,1903398.7486785757,2021-01-02,2020-12-07
1576200.1740737197,1587521.3180990007,1600674.8286152668,1622897.4194662771,1647950.3444549725,1673390.0154221633,1696622.1303914874,1710679.602741501,1722966.6526240634,2020-12-19,2020-12-14
1758604.2892041462,1769602.1803705017,1782367.4322262332,1803903.4269819765,1828136.7913527,1852695.7030559138,1875081.4604612568,1888607.6006063763,1900418.5014297904,2020-12-26,2020-12-14
1920324.0087752794,1931784.06051447,1945081.6719303746,1967505.9752341956,1992724.32388648,2018265.9066822706,2041533.9305870398,2055587.01522327,2067854.2854553866,2021-01-02,2020-12-14
2047456.1653480704,2059225.6082852168,2072879.012813643,2095895.5657627678,2121768.474515746,2147960.7729455163,2171811.008563483,2186210.8946856745,2198777.944866793,2021-01-09,2020-12-14
1574630.8418906834,1582926.4005349523,1592544.9028154728,1608747.5990973962,1626943.3733299018,1645344.9512572233,1662084.840020853,1672184.3410581448,1680993.8365260607,2020-12-26,2020-12-21
1660715.5840927828,1669448.1849679956,1679573.319715213,1696629.1964021546,1715782.7155117665,1735152.4617705164,1752772.738345295,1763403.2330900813,1772675.8001474002,2021-01-02,2020-12-21
1706601.9765446438,1714995.9236638034,1724724.85963783,1741104.8011886785,1759486.6096450838,1778062.485042145,1794948.9811206341,1805131.4797919195,1814010.0457333364,2021-01-09,2020-12-21
1718798.4216624817,1726810.9131611125,1736095.1708410364,1751720.2835682635,1769245.898780516,1786946.8543090562,1803029.6396915053,1812723.6899501944,1821174.031172316,2021-01-16,2020-12-21
1189461.1076724078,1203757.2871677666,1220453.2503112336,1248869.8302206404,1281219.3368176965,1314406.7934970986,1345010.9527890277,1363666.08662266,1380056.0425618168,2021-01-02,2020-12-28
1048866.7352636023,1062908.2514291704,1079330.6786656794,1107340.0027831576,1139313.6546998501,1172210.522985788,1202630.1386987567,1221211.334129931,1237560.0828443717,2021-01-09,2020-12-28
945043.731724345,958851.8119036304,975022.2222721194,1002653.1056907733,1034272.2935092563,1066888.608881253,1097122.8682645848,1115625.1298072424,1131925.5831357846,2021-01-16,2020-12-28
884697.1587841385,898719.8940944534,915163.2846261762,943313.5797102449,975607.2570070513,1009006.4856451948,1040043.3845131971,1059072.494310212,1075859.1349303282,2021-01-23,2020-12-28
313989.04247734573,325030.1909424537,338242.6448120136,361529.45557565516,389287.7281216166,419177.2839775617,448036.1586290054,466248.79623234924,482644.0249965844,2020-08-15,2020-08-09
312584.9792634885,325097.8834628439,340147.3808150958,366865.11281676084,399018.69327705743,433990.3469209253,468079.21084972355,489747.6288944451,509352.4262095842,2020-08-22,2020-08-09
291265.686820372,306140.21204248513,324234.779799736,356887.99687313696,397038.79148552235,441706.6511775131,486190.2910034837,514926.807205606,541223.388395568,2020-08-29,2020-08-09
268839.6999428011,286022.71252912865,307201.0572351207,346146.07934364764,395233.5162279235,451282.1079646152,508492.8214629519,546143.8043455371,581050.8358070767,2020-09-05,2020-08-09
303827.52542281913,306443.0706510509,309486.5840012935,314639.76425373746,320466.01274857647,326400.14707152784,331834.95064374595,335130.6495812866,338015.67249067145,2020-08-22,2020-08-16
292155.1706391302,294849.50225976063,297986.7471447184,303303.6129499398,309322.3677736704,315460.5587270134,321089.2032008467,324505.6426136206,327498.31877284846,2020-08-29,2020-08-16
268726.5842083689,271439.7160570892,274601.7975348177,279967.91151469544,286053.12162625097,292270.59611732577,297981.9838278651,301453.26402755664,304496.81274806464,2020-09-05,2020-08-16
241258.4640119835,243956.97881175994,247105.67534320772,252457.95877051784,258540.80273289751,264770.2096749149,270505.10509291856,273996.4521750703,277061.14664831344,2020-09-12,2020-08-16
237627.18481713423,239772.35885450293,242269.65268232944,246500.69820926705,251288.4114499486,256169.11508879744,260642.90359897952,263357.56978291395,265735.02428870875,2020-08-29,2020-08-23
211642.58414325965,213664.29326412364,216019.17453581863,220012.13776927782,224535.2281508875,229151.30588677517,233387.00737610448,235959.26071956567,238213.2541277457,2020-09-05,2020-08-23
191968.3866197518,193878.02678672335,196103.30804752655,199878.79746227473,204158.9474405896,208530.75138155316,212545.5008130096,214985.0424561042,217123.6449604085,2020-09-12,2020-08-23
175019.33549001804,176830.66995525267,178942.3006143444,182527.16341486777,186594.49473852923,190752.46015624516,194573.92325454415,196897.43569674678,198935.19404153363,2020-09-19,2020-08-23
206904.29318247535,209174.80876516138,211823.50837411822,216324.4251748719,221437.51973752375,226671.46859568794,231487.88122658414,234419.1226322902,236991.57902084276,2020-09-05,2020-08-30
187770.74537703177,190073.8772099228,192764.32290497777,197345.19059126618,202562.6476116376,207918.04494703707,212859.02696663846,215871.9904583207,218519.8025658766,2020-09-12,2020-08-30
167279.54679201965,169537.53683110912,172178.7081794658,176684.12747307285,181828.37178416233,187122.39327054567,192018.84562415665,195010.24612982912,197642.55355608612,2020-09-19,2020-08-30
139782.94036854888,141941.9068337731,144472.47447061448,148802.01914053576,153764.79038269256,158893.0775133046,163654.77817189644,166572.44705837438,169145.181086441,2020-09-26,2020-08-30
209754.31008826144,209754.3206218574,209754.33276641957,209754.35305945206,209754.37560648675,209754.39815352389,209754.4184465627,209754.43059113054,209754.44112473255,2020-09-12,2020-09-06
204614.71293069905,205850.9490754941,207285.5228701859,209704.97728521863,212426.30039978016,215182.93788593987,217694.57160690115,219211.6835224716,220536.11128551152,2020-09-19,2020-09-06
176317.16892728704,177629.55635178473,179154.78331266725,181732.65184205858,184640.3759867291,187594.62374515756,190293.93362622094,191927.90403080996,193356.48735705492,2020-09-26,2020-09-06
146875.67323234797,148157.02909699158,149648.23032146104,152173.53036334118,155029.33013637128,157938.72393672113,160603.92529135887,162220.4045870681,163635.62919307675,2020-10-03,2020-09-06
227101.08742165836,228243.49049903994,229567.7421481655,231797.67610358796,234300.70695888496,236830.76640035197,239131.25061796478,240518.67223641233,241728.57076420073,2020-09-19,2020-09-13
205104.38756831785,206112.94889502213,207281.91216601484,209250.0117259624,211458.63625718612,213690.57272172678,215719.5212090494,216942.9678604189,218009.74312582653,2020-09-26,2020-09-13
180527.4188223745,182177.9305257266,184099.60191225118,187355.97109116957,191041.628458157,194799.7898939911,198245.42489418475,200336.58137746013,202168.2027141524,2020-10-03,2020-09-13
162026.4725247231,163904.00825204325,166095.70466322874,169823.52793121946,174063.61368600884,178409.56420186508,182413.7576035686,184852.9632224807,186995.0085150995,2020-10-10,2020-09-13
218706.30390759493,221399.03644675028,224544.75673120972,229901.17327122,236002.52417958982,242265.7989371396,248044.94315496285,251569.25844405772,254666.60276363298,2020-09-26,2020-09-20
170651.592651365,175089.3561009354,180349.22877277827,189493.21696484982,200197.57773474752,211506.6215710232,222230.33834736183,228906.37685454462,234859.04531075992,2020-10-03,2020-09-20
147974.313658815,154130.0380420821,161545.68002959507,174741.6079367092,190671.15219854846,208052.84276593046,225047.72813523535,235875.42533919238,245687.83177158053,2020-10-10,2020-09-20
131937.10231983024,139063.53580800336,147758.8893675303,163518.61083709932,183007.74158855504,204819.7040684782,226665.43870695267,240838.35699089008,253846.96868781763,2020-10-17,2020-09-20
251041.56862145217,252383.58835534312,253939.75744698825,256561.48913413737,259506.1794669061,262484.66755001206,265194.61882831994,266829.7793067826,268256.1997652981,2020-10-03,2020-09-27
205364.80291673684,208824.18385521384,212885.0135163484,219847.4651360931,227850.62684091885,236145.1296227679,243868.3085026687,248610.61201510558,252798.47088913503,2020-10-10,2020-09-27
181972.42622829686,186966.5574077514,192894.8138180908,203223.09849961064,215348.40528536393,228197.16853711003,240415.66873168075,248038.66692486213,254845.9490272929,2020-10-17,2020-09-27
161968.11774310446,168172.08592737414,175620.36312717648,188809.51185009844,204628.43844979085,221772.71373723965,238427.91961475115,248987.80074882813,258524.939388465,2020-10-24,2020-09-27
296103.8285333634,297546.42189852183,299218.36450737895,302033.0983900991,305191.5357709653,308383.00173956575,311283.94695822033,313033.08207149745,314558.1533598632,2020-10-10,2020-10-04
297371.2086392607,299734.801748256,302483.19859450276,307132.00164049637,312380.9977094535,317719.7010039187,322602.67077104043,325560.7529082044,328148.40473789664,2020-10-17,2020-10-04
299731.25117745757,302546.2451428342,305824.5803161394,311381.9980310443,317675.20947217284,324095.6103799153,329985.04766643554,333560.7046306095,336693.4155739406,2020-10-24,2020-10-04
304844.79119246855,307987.7937793446,311651.71324269404,317871.48635198077,324927.79074244964,332140.7352651379,338769.4169823216,342799.52429676394,346333.8467545301,2020-10-31,2020-10-04
307587.5169109467,310460.1072432556,313805.3312022165,319475.68267940666,325896.0991576811,332445.54501123936,338452.7185669525,342099.5643829224,345294.466150077,2020-10-17,2020-10-11
315145.604491085,318834.35071222024,323140.8569149511,330467.0352825486,338801.90944096324,347347.00162362715,355221.9763750082,360019.9714504699,364233.967426602,2020-10-24,2020-10-11
344506.359691073,345393.12349812436,346418.33860647323,348138.2233641513,350059.1561689402,351990.6881627662,353738.23831225035,354788.22385523235,355701.45331307163,2020-10-31,2020-10-11
320116.860766151,325774.75898096064,332422.17503179895,343833.7792670084,356972.9092588354,370614.1328416707,383336.8153990541,391158.7820472125,398072.3090927896,2020-11-07,2020-10-11
1445749.713158446,1462675.1999873393,1482435.2696798474,1516050.982106607,1554295.199170849,1593504.1728007472,1629638.4844427526,1651654.1513703524,1670990.174978363,2021-01-09,2021-01-04
1451669.842618475,1471228.680384014,1494106.04952274,1533129.7290371633,1577684.3571109793,1623533.797257902,1665937.924197395,1691842.9907327476,1714637.76238745,2021-01-16,2021-01-04
1443436.138178423,1462887.0364548496,1485638.2022775516,1524446.7297243427,1568755.896170503,1614352.941158348,1656523.8144771045,1682286.465353932,1704955.9704632491,2021-01-23,2021-01-04
1448433.4927770337,1465115.576366957,1484587.546066505,1517703.5653263105,1555364.9143379356,1593960.818187396,1629516.5772898672,1651173.501787646,1670190.608555508,2021-01-30,2021-01-04
1648196.212336385,1669937.1229351603,1695359.159527484,1738704.8241256678,1788165.934132171,1839034.0692812577,1886053.1056333636,1914765.151379255,1940022.300778219,2021-01-16,2021-01-11
1731163.2381683886,1754324.0598515878,1781411.836202561,1827610.879316858,1880347.8441726263,1934606.5703035507,1984778.557788029,2015424.6846410788,2042388.5726833625,2021-01-23,2021-01-11
1765288.7622411486,1789205.5486323738,1817182.5061035836,1864910.3933452007,1919411.1119700358,1975504.5764668568,2027390.7570536807,2059092.103514947,2086989.446461323,2021-01-30,2021-01-11
1807989.2559399998,1833086.1152196438,1862453.8554112844,1912579.7478841138,1969856.9951652824,2028849.5607539557,2083453.8102124971,2116832.6731538447,2146216.6153106657,2021-02-06,2021-01-11
1378208.278723291,1395169.5284636524,1414983.989305006,1448723.0475838147,1487153.893492762,1526604.2095618206,1563004.7545746155,1585202.8429592378,1604711.5208010727,2021-01-23,2021-01-18
1135167.050034993,1154139.731215475,1176407.9053198642,1214579.9446377452,1258446.1922260728,1303896.7304870528,1346205.522392931,1372179.4475097498,1395113.4493196243,2021-01-30,2021-01-18
1144834.0102212997,1167889.0825938522,1195046.9247545528,1241843.062271278,1295989.1280600962,1352496.036800394,1405457.631209698,1438139.8414305288,1467101.6104118878,2021-02-06,2021-01-18
1083433.475683627,1100301.7134719132,1120075.9135532528,1153913.9444891333,1192710.6728025884,1232811.8191231373,1270055.6558745862,1292880.6086545424,1313009.7795063923,2021-02-13,2021-01-18
1072538.3207572193,1088361.571948535,1106894.708714316,1138569.6954005756,1174827.0462473098,1212238.999658765,1246928.5269213498,1268161.816962281,1286871.1186186196,2021-01-30,2021-01-25
1026280.3661022515,1044577.5888269475,1066078.3467645363,1102997.280906442,1145518.2301794393,1189678.3776248842,1230877.6551516077,1256213.066132348,1278609.6850484766,2021-02-06,2021-01-25
968425.9201643724,988339.4550517186,1011807.2181478628,1052270.8928271695,1099129.5498904458,1148074.869006945,1193988.0896024874,1222338.9051883556,1247473.598432107,2021-02-13,2021-01-25
1003178.2643634437,1025246.8322706085,1051293.6772642077,1096301.8568105488,1148572.583557533,1203335.5334615652,1254852.9571042827,1286733.046302966,1315039.4367217703,2021-02-20,2021-01-25
930718.5236766612,945332.9110892877,962467.3970670758,991794.2185579499,1025427.6166504605,1060201.579434802,1092506.4061324906,1112308.4626111449,1129774.2230762173,2021-02-06,2021-02-01
863146.677691423,870862.683776973,879844.3900846218,895059.6179023054,912273.6166759817,929818.6791551958,945898.1168284,955653.7065908,964196.6692254418,2021-02-13,2021-02-01
683827.8860555566,690043.4767630668,697279.8043644909,709541.1282085545,723417.3749869923,737564.994652781,750534.713837069,758405.3991611924,765298.8553183298,2021-02-20,2021-02-01
556099.4416380876,562571.1235415869,570126.087050562,582977.1857057543,597595.6946304872,612580.7715932537,626388.8328429059,634800.8265918312,642188.4064276952,2021-02-27,2021-02-01
755529.2953816428,765854.3080627264,777933.6282529009,798544.2889380883,822085.262058248,846320.2197489832,868742.7224494177,882444.8344528028,894504.2663792372,2021-02-13,2021-02-08
605513.7655793517,620594.506513939,638448.3758345422,669434.961449465,705630.1945140356,743782.4435279404,779881.3345857005,802317.7230601738,822300.0032600659,2021-02-20,2021-02-08
447086.5317076967,456672.03842540155,467978.8527718667,487500.2053010655,510146.31952319044,533844.4261009798,556113.3067906491,569882.203036544,582100.4411137283,2021-02-27,2021-02-08
356031.5140533257,366459.2643901745,378861.4074616245,400528.5479388422,426058.5965820463,453215.95340859593,479135.44147367385,495350.9035268641,509859.1572831226,2021-03-06,2021-02-08
516310.42253583466,531703.2021187971,550020.4982926836,582046.8869695638,619822.2046871829,660049.1713365515,698482.2685987345,722545.1415232285,744086.4035562171,2021-02-20,2021-02-15
475863.8783224056,488475.89815201267,503432.1583628343,529452.2849583193,559942.7432159914,592189.1067198485,622796.6777090105,641865.6004654665,658877.2335180774,2021-02-27,2021-02-15
370477.0172051673,378583.8105385666,388150.8309679275,404679.44765175687,423870.67499435524,443972.0133125726,462877.66194429697,474574.83420799254,484959.5002560509,2021-03-06,2021-02-15
259518.4651378214,270959.8906907851,284778.5502536434,309459.425324654,339398.15731694485,372233.31966473674,404493.6287776607,425122.363669654,443864.79061890097,2021-03-13,2021-02-15
422033.7025746114,423844.20178172475,425941.2330519569,429468.4588673651,433421.72898138233,437411.38906600553,441033.5994174485,443215.67775027355,445117.0463572161,2021-02-27,2021-02-22
603206.1849884719,606470.8542365424,610256.7438440187,616635.6114759907,623801.2237407209,631050.1039811776,637646.3196281889,641626.8218367654,645099.4310475409,2021-03-06,2021-02-22
829603.8335031511,836041.3557034028,843525.4283371242,856180.7877083707,870464.6064443304,884986.7247083932,898264.1253222025,906305.2035682916,913337.9095811578,2021-03-13,2021-02-22
1195999.3537745082,1205280.3075378728,1216070.0723024006,1234315.2722536367,1254908.2281534418,1275844.7509216345,1294986.7749854515,1306579.5991508197,1316718.6555053275,2021-03-20,2021-02-22
378111.3894963747,383660.6720920079,390159.7937522638,401266.1472122354,413977.2803844824,427091.07126320456,439248.71659981995,446689.4866759588,453245.2431618052,2021-03-06,2021-03-01
276576.8448257303,283563.5968839436,291838.2040779956,306207.0410441435,323003.04992791225,340720.3502145882,357495.93029585073,367927.94071318605,377222.36049251264,2021-03-13,2021-03-01
217254.77128118626,230042.71655092546,245723.36457918672,274346.38278925006,310075.2888752921,350457.27154695056,391280.18996383087,417951.4405526135,442552.69610008295,2021-03-20,2021-03-01
